t,signal
0.2934311437145715,0.8873397946755113
0.29509836612204066,0.9058769022697402
0.29676558852950985,0.9228237341062022
0.298432810936979,0.938150539855936
0.3001000333444481,0.9518304131616133
0.3017672557519173,0.9638393388719132
0.30343447815938646,0.9741562352003504
0.3051017005668556,0.9827629907345639
0.3067689229743248,0.9896444962310734
0.3084361453817939,0.9947886711397065
0.31010336778926306,0.9981864848111217
0.31177059019673226,0.9998319723502018
0.3134378126042014,0.9997222450874859
0.31510503501167053,0.9978574956502562
0.3167722574191397,0.9942409976243795
0.31843947982660886,0.9888790998074953
0.320106702234078,0.9817812150636387
0.3217739246415472,0.9729598037988658
0.32344114704901633,0.9624303520868909
0.3251083694564855,0.9502113444831295
0.32677559186395466,0.9363242315748828
0.3284428142714238,0.9207933923246213
0.330110036678893,0.9036460912724772
0.33177725908636213,0.8849124306730808
0.33344448149383127,0.8646252976507541
0.33511170390130046,0.842820306465842
0.3367789263087696,0.8195357359935372
0.33844614871623874,0.7948124625249325
0.34011337112370793,0.7686938880082962
0.34178059353117707,0.7412258638565268
0.3434478159386462,0.7124566104545494
0.3451150383461154,0.6824366325079578
0.34678226075358454,0.6512186303815155
0.3484494831610537,0.6188574075831382
0.35011670556852287,0.5854097745558109
0.351783927975992,0.5509344489462992
0.35345115038346114,0.5154919525257408
0.35511837279093034,0.4791445049430823
0.3567855951983995,0.44195591449789173
0.3584528176058686,0.4039914661242488
0.3601200400133378,0.3653178067824131
0.36178726242080694,0.326002828459432
0.3634544848282761,0.2861155489840939
0.3651217072357453,0.24572599086545324
0.3667889296432144,0.20490505836763812
0.36845615205068355,0.16372441303671298
0.37012337445815274,0.12225634789813215
0.3717905968656219,0.08057366054564255
0.373457819273091,0.038749525344378734
0.3751250416805602,-0.003142635027441646
0.37679226408802935,-0.04502927847274902
0.3784594864954985,-0.08683687257949224
0.3801267089029677,-0.1284920237075086
0.3817939313104368,-0.16992160583176769
0.38346115371790596,-0.21105288891584098
0.38512837612537515,-0.2518136665901759
0.3867955985328443,-0.2921323829110851
0.3884628209403134,-0.3319382579779142
0.3901300433477826,-0.37116141218784193
0.39179726575525176,-0.40973298891020815
0.3934644881627209,-0.44758527536500187
0.3951317105701901,-0.48465182149330843
0.3967989329776592,-0.520867556611038
0.39846615538512836,-0.5561689036411472
0.40013337779259756,-0.5904938907238209
0.4018006002000667,-0.623782260008672
0.40346782260753583,-0.6559755734379951
0.405135045015005,-0.6870173153353476
0.40680226742247416,-0.7168529916193614
0.4084694898299433,-0.7454302254686485
0.4101367122374125,-0.7726988492698157
0.41180393464488163,-0.7986109926872029
0.41347115705235077,-0.8231211666997243
0.41513837945981996,-0.8461863434572909
0.4168056018672891,-0.8677660318166173
0.41847282427475824,-0.8878223484238289
0.42014004668222743,-0.9063200842190516
0.42180726908969657,-0.9232267662462617
0.4234744914971657,-0.938512714659882
0.4251417139046349,-0.9521510948280372
0.42680893631210404,-0.9641179644410136
0.4284761587195732,-0.974392315542218
0.43014338112704237,-0.9829561114078501
0.4318106035345115,-0.9897943182105484
0.43347782594198064,-0.9948949314114207
0.43514504834944984,-0.9982489968341294
0.436812270756919,-0.9998506263840354
0.4384794931643881,-0.9996970083848067
0.4401467155718573,-0.9977884125143422
0.44181393797932644,-0.9941281893313515
0.4434811603867956,-0.9887227643934143
0.4451483827942648,-0.9815816269768525
0.4468156052017339,-0.9727173134182124
0.44848282760920305,-0.9621453851066036
0.45015005001667224,-0.9498844011655276
0.4518172724241414,-0.9359558858721576
0.4534844948316105,-0.9203842908712544
0.4551517172390797,-0.9031969522500694
0.45681893964654885,-0.8844240425495765
0.458486162054018,-0.864098517796278
0.4601533844614872,-0.84225605964758
0.4618206068689563,-0.818935012752294
0.46348782927642546,-0.7941763174362306
0.46515505168389465,-0.7680234378310579
0.4668222740913638,-0.7405222855725924
0.4684894964988329,-0.7117211392024747
0.4701567189063021,-0.6816705594147157
0.47182394131377126,-0.6504233002959089
0.4734911637212404,-0.6180342167149102
0.4751583861287096,-0.5845601680245769
0.4768256085361787,-0.5500599182446304
0.47849283094364786,-0.5145940329008319
0.48016005335111706,-0.47822477270161606
0.4818272757585862,-0.44101598423880767
0.48349449816605533,-0.40303298790430553
0.4851617205735245,-0.3643424632194941
0.48682894298099366,-0.3250123317787002
0.4884961653884628,-0.28511163801215383
0.490163387795932,-0.24471042797783027
0.49183061020340113,-0.20387962639490959
0.49349783261087027,-0.16269091213472991
0.49516505501833946,-0.12121659238783493
0.4968322774258086,-0.07952947572799238
0.49849949983327774,-0.03770274429603093
0.5001667222407469,0.004190174672123394
0.5018339446482161,0.04607573774767775
0.5035011670556853,0.08788041441518243
0.5051683894631543,0.12953081615606074
0.5068356118706235,0.1709538252828902
0.5085028342780927,0.21207672329819294
0.5101700566855618,0.2528273185524866
0.511837279093031,0.29313407297743055
0.5135045015005002,0.33292622767158864
0.5151717239079693,0.3721339271183881
0.5168389463154385,0.4106883418181615
0.5185061687229077,0.4485217891189929
0.5201733911303767,0.48556785203428354
0.5218406135378459,0.521761495838429
0.5235078359453151,0.5570391822359027
0.5251750583527842,0.5913389809033555
0.5268422807602534,0.6246006782089185
0.5285095031677226,0.6567658829178018
0.5301767255751917,0.6877781286986928
0.5318439479826609,0.7175829732509521
0.5335111703901301,0.7461280938785939
0.5351783927975992,0.7733633793432976
0.5368456152050683,0.799241017835182
0.5385128376125375,0.8237155809068951
0.5401800600200066,0.8467441032236989
0.5418472824274758,0.8682861579895435
0.543514504834945,0.8883039279166902
0.5451817272424141,0.9067622716143389
0.5468489496498833,0.9236287852796821
0.5485161720573525,0.9388738595830913
0.5501833944648216,0.9524707316475918
0.5518506168722908,0.9643955320313531
0.55351783927976,0.9746273266307237
0.555185061687229,0.9831481534302581
0.5568522840946982,0.9899430540352113
0.5585195065021674,0.9950000999311444
0.5601867289096365,0.998310413424549
0.5618539513171057,0.9998681832277264
0.5635211737245749,0.999670674660558
0.565188396132044,0.9977182344512647
0.5668556185395132,0.9940142901277205
0.5685228409469824,0.9885653440003951
0.5701900633544514,0.9813809617474846
0.5718572857619206,0.9724737556222673
0.5735245081693898,0.9618593623121728
0.5751917305768589,0.9495564154884243
0.5768589529843281,0.9355865130944421
0.5785261753917973,0.91997417943045
0.5801933977992664,0.9027468221008212
0.5818606202067356,0.8839346838997598
0.5835278426142048,0.8635707897197873
0.5851950650216738,0.8416908885762125
0.586862287429143,0.8183333908493907
0.5885295098366122,0.7935393008549225
0.5901967322440813,0.767352144860183
0.5918639546515505,0.7398178946735225
0.5935311770590197,0.7109848869403181
0.5951983994664888,0.6809037382875199
0.596865621873958,0.6496272564656553
0.5985328442814272,0.6172103476443249
0.6002000666888962,0.5837099200238716
0.6018672890963654,0.549184783932478
0.6035345115038346,0.5136955485840727
0.6052017339113037,0.47730451567825466
0.6068689563187729,0.4400755700290435
0.6085361787262421,0.40207406741447566
0.6102034011337112,0.36336671984389773
0.6118706235411804,0.32402147844436546
0.6135378459486496,0.28410741417179897
0.6152050683561187,0.24369459655622774
0.6168722907635878,0.20285397069404562
0.618539513171057,0.1616572327032159
0.6202067355785261,0.12017670386001811
0.6218739579859953,0.07848520363834927
0.6235411803934645,0.03665592187442189
0.6252084028009336,-0.00523770971869996
0.6268756252084028,-0.04712214646120867
0.628542847615872,-0.08892385981494144
0.6302100700233411,-0.13056946646344786
0.6318772924308103,-0.17198585713713696
0.6335445148382794,-0.21310032495729012
0.6352117372457485,-0.253840693073715
0.6368789596532177,-0.2941354413719096
0.6385461820606869,-0.3339138320273176
0.640213404468156,-0.3731060336862607
0.6418806268756252,-0.4116432440555978
0.6435478492830944,-0.4494578106857767
0.6452150716905636,-0.4864833497354071
0.6468822940980327,-0.5226548625087264
0.6485495165055019,-0.5579088495614493
0.650216738912971,-0.5921834221746625
0.6518839613204401,-0.6254184110010759
0.6535511837279093,-0.6575554716929003
0.6552184061353785,-0.6885381873259225
0.6568856285428476,-0.718312167439955
0.6585528509503168,-0.746825143521845
0.660220073357786,-0.7740270607633387
0.6618872957652551,-0.7998701659327864
0.6635545181727243,-0.8243090912064301
0.6652217405801935,-0.8473009338120314
0.6668889629876625,-0.8688053313451286
0.6685561853951317,-0.8887845326256312
0.6702234078026009,-0.9072034639703697
0.67189063021007,-0.9240297907653058
0.6735578526175392,-0.9392339742292611
0.6752250750250084,-0.9527893232695251
0.6768922974324775,-0.964672041338342
0.6785595198399467,-0.9748612682079768
0.6802267422474159,-0.9833391165910502
0.6818939646548849,-0.9900907035418465
0.6835611870623541,-0.9951041765834702
0.6852284094698233,-0.998370734514985
0.6868956318772924,-0.9998846428620085
0.6885628542847616,-0.9996432439436376
0.6902300766922308,-0.997646961538033
0.6918972990996999,-0.9938993001384742
0.6935645215071691,-0.9884068388011843
0.6952317439146383,-0.9811792195957348
0.6968989663221073,-0.9722291306783
0.6985661887295765,-0.9615722840174671
0.7002334111370457,-0.949227387811733
0.7019006335445148,-0.9352161136470706
0.703567855951984,-0.9195630584522461
0.7052350783594532,-0.9022957013186818
0.7069023007669223,-0.8834443552606313
0.7085695231743915,-0.8630421140003849
0.7102367455818607,-0.8411247938719317
0.7119039679893298,-0.817730870945019
0.713571190396799,-0.7929014134800433
0.7152384128042681,-0.7666800098323165
0.7169056352117372,-0.7391126919322824
0.7185728576192064,-0.7102478544760117
0.7202400800266756,-0.680136169967841
0.7219073024341447,-0.6488304997642955
0.7235745248416139,-0.6163858012754612
0.7252417472490831,-0.5828590314867108
0.7269089696565522,-0.5483090469701742
0.7285761920640214,-0.5127965005614215
0.7302434144714905,-0.4763837348828428
0.7319106368789596,-0.43913467290056657
0.7335778592864288,-0.40111470570703617
0.735245081693898,-0.3623905777263517
0.7369123041013671,-0.3230302695437497
0.7385795265088363,-0.2831028785650201
0.7402467489163055,-0.2426784977153655
0.7419139713237746,-0.2018280923905554
0.7435811937312438,-0.16062337587647973
0.745248416138713,-0.11913668345580582
0.746915638546182,-0.07744084542264763
0.7485828609536512,-0.035609059228289996
0.7502500833611204,0.006285239017656285
0.7519173057685895,0.04816850346506271
0.7535845281760587,0.089967207633742
0.7552517505835279,0.1316079734899028
0.756918972990997,0.17301770026200544
0.7585861953984662,0.21412369276988089
0.7602534178059354,0.25485378904183376
0.7619206402134044,0.2951364869956718
0.7635878626208736,0.33490106996134456
0.7652550850283428,0.374077730824718
0.7669223074358119,0.4125976945746464
0.7685895298432811,0.45039333903820955
0.7702567522507503,0.4873983135920525
0.7719239746582194,0.5235476556415863
0.7735911970656886,0.5587779046634571
0.7752584194731578,0.5930272136110878
0.7769256418806268,0.6262354574878031
0.778592864288096,0.6583443388968345
0.7802600866955652,0.6892974903829729
0.7819273091030343,0.7190405733861869
0.7835945315105035,0.7475213736334966
0.7852617539179727,0.7746898928016401
0.7869289763254418,0.8004984362896191
0.788596198732911,0.8249016969470366
0.7902634211403802,0.8478568346112427
0.7919306435478493,0.8693235513136591
0.7935978659553184,0.8892641620232565
0.7952650883627876,0.9076436608029967
0.7969323107702567,0.9244297822630898
0.7985995331777259,0.9395930582032164
0.8002667555851951,0.9531068693442273
0.8019339779926642,0.9649474920585505
0.8036012004001334,0.9750941400172612
0.8052684228076026,0.983529000680672
0.8069356452150717,0.9902372665684295
0.8086028676225409,0.9952071612541894
0.81027009003001,0.9984299600392438
0.8119373124374791,0.9999000052688201
0.8136045348449483,0.9996147162641464
0.8152717572524175,0.9975745938528596
0.8169389796598866,0.993783219489797
0.8186062020673558,0.988247248969717
0.820273424474825,0.9809764007429874
0.8219406468822941,0.9719834388547499
0.8236078692897633,0.9612841505375141
0.8252750916972325,0.948897318496517
0.8269423141047015,0.9348446879365001
0.8286095365121707,0.9191509283877896
0.8302767589196399,0.9018435903986934
0.831943981327109,0.8829530571702524
0.8336112037345782,0.8625124912182179
0.8352784261420474,0.8405577761559447
0.8369456485495165,0.8171274537003593
0.8386128709569857,0.792262656011579
0.8402800933644549,0.76600703348503
0.8419473157719239,0.7384066781227325
0.8436145381793931,0.7095100426183384
0.8452817605868623,0.6793678552979756
0.8469489829943314,0.6480330310661522
0.8486162054018006,0.6155605785131354
0.8502834278092698,0.5820075033468322
0.8519506502167389,0.5474327083187109
0.8536178726242081,0.5118968898194463
0.8552850950316773,0.47546243132581073
0.8569523174391463,0.4381932938858725
0.8586195398466155,0.4001549038347497
0.8602867622540847,0.36141403793803945
0.8619539846615538,0.32203870616455327
0.863621207069023,0.2820980322941519
0.8652884294764922,0.24166213257027064
0.8669556518839613,0.20080199261018541
0.8686228742914305,0.1595893427890337
0.8702900966988997,0.11809653231647044
0.8719573191063688,0.07639640222692354
0.873624541513838,0.03456215750641066
0.8752917639213071,-0.007332761419480067
0.8769589863287762,-0.049214807611010436
0.8786262087362454,-0.0910104567266639
0.8802934311437146,-0.13264633609581392
0.8819606535511837,-0.1740493535252001
0.8836278759586529,-0.21514682561297013
0.8852950983661221,-0.25586660534510597
0.8869623207735912,-0.29613720875021216
0.8886295431810604,-0.33588794039032654
0.8902967655885295,-0.3750490174674526
0.8919639879959986,-0.41355169232794364
0.8936312104034678,-0.4513283731496807
0.895298432810937,-0.4883127426001773
0.8969656552184061,-0.5244398742573047
0.8986328776258753,-0.5596463465882606
0.9003001000333445,-0.5938703542866934
0.9019673224408136,-0.6270518167725068
0.9036345448482828,-0.6591324836639341
0.905301767255752,-0.6900560370366272
0.906968989663221,-0.7197681902903249
0.9086362120706902,-0.7482167834495349
0.9103034344781594,-0.7753518747308459
0.9119706568856285,-0.8011258282162419
0.9136378792930977,-0.8254933974784201
0.9153051017005669,-0.8484118050113176
0.916972324108036,-0.8698408173264626
0.9186395465155052,-0.8897428155832463
0.9203067689229744,-0.9080828616291675
0.9219739913304434,-0.9248287593341006
0.9236412137379126,-0.9399511111109172
0.9253084361453818,-0.9534233695232371
0.9269756585528509,-0.9652218838897132
0.9286428809603201,-0.975325941803033
0.9303101033677893,-0.9837178054907527
0.9319773257752584,-0.9903827429541298
0.9336445481827276,-0.9953090538302909
0.9353117705901968,-0.9984880899323338
0.9369789929976658,-0.9999142704313027
0.938646215405135,-0.9995850916533896
0.9403134378126042,-0.997501131475157
0.9419806602200733,-0.993666048309071
0.9436478826275425,-0.9880865746811204
0.9453151050350117,-0.9807725054118048
0.9469823274424808,-0.9717366804212293
0.94864954984995,-0.9609949621884962
0.9503167722574192,-0.9485662079049766
0.9519839946648883,-0.9344722363703173
0.9536512170723574,-0.91873778968933
0.9553184394798266,-0.9013904898369827
0.9569856618872957,-0.8824607901677529
0.9586528842947649,-0.8619819219544664
0.9603201067022341,-0.8399898360504726
0.9619873291097032,-0.8165231397775702
0.9636545515171724,-0.7916230291504759
0.9653217739246416,-0.7653332165568186
0.9669889963321107,-0.7376998540196152
0.9686562187395799,-0.7087714521769429
0.970323441147049,-0.6785987951210372
0.9719906635545181,-0.6472348512463348
0.9736578859619873,-0.6147346802629133
0.9753251083694565,-0.5811553365386547
0.9769923307769256,-0.5465557689397464
0.9786595531843948,-0.5109967173453415
0.980326775591864,-0.47454060601814696
0.9819939979993331,-0.4372514340179923
0.9836612204068023,-0.3991946628508523
0.9853284428142715,-0.3604371015505626
0.9869956652217405,-0.3210467893948757
0.9886628876292097,-0.28109287646185976
0.9903301100366789,-0.24064550223625727
0.991997332444148,-0.1997756724789339
0.9936645548516172,-0.1585551345755712
0.9953317772590864,-0.11705625158342955
0.9969989996665555,-0.07535187519729387
0.9986662220740247,-0.03351521785761107
1.0003334444814937,0.008380275774664794
1.002000666888963,0.050261057750892846
1.0036678892964321,0.09205360594888821
1.0053351117039013,0.1336845531417298
1.0070023341113705,0.1750808157946303
1.0086695565188397,0.21616972236381712
1.0103367789263087,0.2568791408721204
1.0120040013337779,0.29713760553738133
1.013671223741247,0.336874442231314
1.0153384461487163,0.3760198925486291
1.0170056685561855,0.4145052362686129
1.0186728909636547,0.4522629119941331
1.0203401133711236,0.48922663575633224
1.0220073357785928,0.5253315173767985
1.023674558186062,0.5605141743828774
1.0253417805935312,0.594712843276253
1.0270090030010004,0.6278674879593573
1.0286762254084696,0.659919905129333
1.0303434478159386,0.6908138264544837
1.0320106702234078,0.7204950173539207
1.033677892630877,0.7489113722068469
1.0353451150383461,0.7760130058245229
1.0370123374458153,0.80175234102419
1.0386795598532845,0.8260841921512737
1.0403467822607535,0.8489658444032532
1.0420140046682227,0.8703571288159133
1.0436812270756919,0.8902204927803449
1.045348449483161,0.9085210659669263
1.0470156718906303,0.9252267215405191
1.0486828942980995,0.9403081325594514
1.0503501167055684,0.9537388234592431
1.0520173391130376,0.9654952165307236
1.0536845615205068,0.9755566733109251
1.055351783927976,0.9839055308141078
1.0570190063354452,0.9905271325393077
1.0586862287429144,0.9954098541999636
1.0603534511503834,0.9985451241304658
1.0620206735578526,0.9999274383338026
1.0636878959653218,0.9995543701438757
1.065355118372791,0.9974265744855396
1.0670223407802601,0.9935477867248735
1.0686895631877293,0.987924816111711
1.0703567855951983,0.9805675338259338
1.0720240080026675,0.971488855648518
1.0736912304101367,0.9607047192877575
1.075358452817606,0.9482340564004581
1.077025675225075,0.9340987593572335
1.0786928976325443,0.9183236428102284
1.0803601200400132,0.9009364001307597
1.0820273424474824,0.8819675547933257
1.0836945648549516,0.8614504067913548
1.0853617872624208,0.8394209741787431
1.08702900966989,0.8159179298397997
1.0886962320773592,0.7909825335986269
1.0903634544848282,0.7646585597870961
1.0920306768922974,0.7369922203985693
1.0936978992997666,0.7080320839623153
1.0953651217072358,0.6778289902809596
1.097032344114705,0.6464359611807242
1.0986995665221742,0.6139081074310896
1.1003667889296431,0.5803025319973161
1.1020340113371123,0.5456782297955879
1.1037012337445815,0.5100959841269181
1.1053684561520507,0.4736182599714264
1.10703567855952,0.43630909433047005
1.108702900966989,0.39823398380907155
1.110370123374458,0.35945976963597287
1.1120373457819273,0.3200545203232042
1.1137045681893964,0.28008741217116223
1.1153717905968656,0.23962860782892195
1.1170390130043348,0.1987491331230374
1.118706235411804,0.15752075237098825
1.120373457819273,0.11601584239823594
1.1220406802267422,0.07430726547998169
1.1237079026342114,0.0324682414307476
1.1253751250416806,-0.009427780933723439
1.1270423474491498,-0.05130725273659955
1.128709569856619,-0.09309665415572152
1.130376792264088,-0.1347226234883517
1.1320440146715571,-0.17611208593841324
1.1337112370790263,-0.21719238189993853
1.1353784594864955,-0.2578913945117705
1.1370456818939647,-0.2981376762593999
1.138712904301434,-0.3378605744017651
1.1403801267089029,-0.37699035500284717
1.142047349116372,-0.4154583253502757
1.1437145715238413,-0.4531969545460404
1.1453817939313105,-0.4901399920576592
1.1470490163387796,-0.5262225840216198
1.1487162387462488,-0.5613813870949901
1.1503834611537178,-0.5955546796552602
1.152050683561187,-0.628682470153269
1.1537179059686562,-0.6607066024289404
1.1553851283761254,-0.6915708578049918
1.1570523507835946,-0.7212210537793852
1.1587195731910638,-0.7496051391432277
1.1603867955985327,-0.7766732853571787
1.162054018006002,-0.8023779740259487
1.1637212404134711,-0.8266740803172845
1.1653884628209403,-0.8495189521790758
1.1670556852284095,-0.8708724852154381
1.1687229076358787,-0.8906971930903761
1.1703901300433477,-0.9089582733354046
1.1720573524508169,-0.9256236684456384
1.173724574858286,-0.9406641221570392
1.1753917972657553,-0.9540532308060816
1.1770590196732245,-0.9657674896816415
1.1787262420806937,-0.9757863342877425
1.1803934644881626,-0.984092176444735
1.1820606868956318,-0.9906704351655162
1.183727909303101,-0.995509562252592
1.1853951317105702,-0.998601062571054
1.1870623541180394,-0.9999395089618701
1.1887295765255086,-0.999522551769317
1.1903967989329776,-0.9973509229658228
1.1920640213404468,-0.9934284348669813
1.193731243747916,-0.9877619734389957
1.1953984661553851,-0.9803614862102992
1.1970656885628543,-0.9712399648085681
1.1987329109703235,-0.9604134221537942
1.2004001333777925,-0.9479008643474519
1.2020673557852617,-0.9337242573070864
1.2037345781927309,-0.9179084882049517
1.2054018006002,-0.9004813217783201
1.2070690230076693,-0.8814733515882194
1.2087362454151385,-0.860917946312143
1.2104034678226074,-0.8388511911650027
1.2120706902300766,-0.8153118245511798
1.2137379126375458,-0.7903411700588867
1.215405135045015,-0.7639830639161951
1.2170723574524842,-0.7362837780361192
1.2187395798599534,-0.707291938785807
1.2204068022674224,-0.6770584416224884
1.2220740246748916,-0.6456363617459907
1.2237412470823608,-0.6130808609247181
1.22540846948983,-0.57944909065863
1.2270756918972991,-0.5448000918492092
1.2287429143047683,-0.5091946911525933
1.2304101367122373,-0.47269539419778617
1.2320773591197065,-0.43536627585739873
1.2337445815271757,-0.3972728677636157
1.235411803934645,-0.35848204326674277
1.237079026342114,-0.31906190003840257
1.2387462487495833,-0.2790816405253994
1.2404134711570522,-0.23861145046416476
1.2420806935645214,-0.1977223756689766
1.2437479159719906,-0.15648619731037194
1.2454151383794598,-0.1149753059025833
1.247082360786929,-0.07326257422128309
1.2487495831943982,-0.031421229374727626
1.2504168056018672,0.010475275747164866
1.2520840280093364,0.05235339142008069
1.2537512504168056,0.09413960020255296
1.2554184728242748,0.13576054599656653
1.257085695231744,0.17714316282488746
1.2587529176392132,0.21821480309912164
1.2604201400466821,0.2589033651532488
1.2620873624541513,0.2991374198188193
1.2637545848616205,0.3388463358195404
1.2654218072690897,0.37796040376517254
1.267089029676559,0.41641095852706234
1.268756252084028,0.45413049978043674
1.270423474491497,0.49105281050186733
1.2720906968989663,0.5271130732139498
1.2737579193064354,0.5622479837729535
